#{"t_start": 1780643578.868476, "env_id": "MountainCar-v0"}
r,l,t
-93.0,93,61.021664
-104.0,104,61.034378
-95.0,95,61.046484
-181.0,181,61.06868
-182.0,182,61.091399
-167.0,167,61.11178
-173.0,173,61.133665
-171.0,171,61.15537
-95.0,95,61.167326
-102.0,102,61.180231
-130.0,130,61.196641
-165.0,165,61.535129
-124.0,124,61.550306
-93.0,93,61.561677
-135.0,135,61.578003
-166.0,166,61.598022
-143.0,143,61.615234
-170.0,170,61.703678
-176.0,176,61.726052
-115.0,115,61.740219
-159.0,159,61.759981
-108.0,108,61.773233
-117.0,117,61.787833
-120.0,120,61.802541
-122.0,122,61.817727
-178.0,178,62.155067
-93.0,93,62.166797
-148.0,148,62.18476
-176.0,176,62.207091
-97.0,97,62.219386
-166.0,166,62.239899
-102.0,102,62.25259
-125.0,125,62.268053
-93.0,93,62.279576
-163.0,163,62.299639
-98.0,98,62.31152
-126.0,126,62.326822
-155.0,155,62.345949
-160.0,160,62.366
-168.0,168,62.386379
-105.0,105,62.399398
-118.0,118,62.71892
-92.0,92,62.730531
-109.0,109,62.743762
-147.0,147,62.76143
-90.0,90,62.772808
-94.0,94,62.784317
-128.0,128,62.800089
-98.0,98,62.812044
-129.0,129,62.827696
-122.0,122,62.842734
-121.0,121,62.857964
-163.0,163,62.877882
-90.0,90,62.888704
-168.0,168,62.909155
-169.0,169,62.929441
-123.0,123,62.944427
-146.0,146,62.962158
-94.0,94,63.281761
-161.0,161,63.303237
-124.0,124,63.319284
-86.0,86,63.330232
-93.0,93,63.342256
-196.0,196,63.368435
-156.0,156,63.388591
-123.0,123,63.404579
-96.0,96,63.416965
-175.0,175,63.439102
-151.0,151,63.458541
-159.0,159,63.478298
-108.0,108,63.491582
-114.0,114,63.505675
-97.0,97,63.517565
-101.0,101,63.530102
-111.0,111,63.861688
-90.0,90,63.874558
-126.0,126,63.896681
-161.0,161,63.918119
-160.0,160,63.939721
-107.0,107,63.953651
-156.0,156,63.973958
-171.0,171,63.995664
-98.0,98,64.008024
-166.0,166,64.02879
-91.0,91,64.040483
-113.0,113,64.054569
-153.0,153,64.073657
-170.0,170,64.09447
-136.0,136,64.111284
-94.0,94,64.433033
-165.0,165,64.45338
-157.0,157,64.472902
-96.0,96,64.484932
-162.0,162,64.504737
-95.0,95,64.585349
-163.0,163,64.605692
-93.0,93,64.617473
-160.0,160,64.636979
-172.0,172,64.657908
-197.0,197,64.681842
-164.0,164,64.701781
-100.0,100,64.714166
-166.0,166,64.733911
-165.0,165,65.054748
-162.0,162,65.074728
-125.0,125,65.090368
-176.0,176,65.112063
-177.0,177,65.134064
-164.0,164,65.154659
-114.0,114,65.168975
-130.0,130,65.185115
-90.0,90,65.196248
-173.0,173,65.217456
-158.0,158,65.236882
-121.0,121,65.251787
-98.0,98,65.264002
-181.0,181,65.285909
-93.0,93,65.297297
-87.0,87,65.619863
-156.0,156,65.638983
-200.0,200,65.664011
-168.0,168,65.684733
-162.0,162,65.704492
-90.0,90,65.71571
-90.0,90,65.726638
-159.0,159,65.74644
-96.0,96,65.758387
-126.0,126,65.773828
-171.0,171,65.794886
-112.0,112,65.808573
-182.0,182,65.830647
-176.0,176,65.852093
-88.0,88,65.863315
-90.0,90,66.175761
-171.0,171,66.196812
-117.0,117,66.211098
-103.0,103,66.223528
-124.0,124,66.238628
-91.0,91,66.24971
-105.0,105,66.26243
-89.0,89,66.273208
-189.0,189,66.296006
-119.0,119,66.310338
-97.0,97,66.322083
-165.0,165,66.342038
-174.0,174,66.363908
-172.0,172,66.385106
-124.0,124,66.400282
-156.0,156,66.718666
-101.0,101,66.731244
-159.0,159,66.750537
-98.0,98,66.762521
-159.0,159,66.781798
-160.0,160,66.801238
-92.0,92,66.812428
-96.0,96,66.824029
-163.0,163,66.843791
-108.0,108,66.857436
-164.0,164,66.877884
-96.0,96,66.889737
-95.0,95,66.901699
-90.0,90,66.912797
-159.0,159,66.932161
-95.0,95,66.943864
-166.0,166,66.964213
-92.0,92,67.274806
-97.0,97,67.286482
-169.0,169,67.306683
-95.0,95,67.387845
-94.0,94,67.400204
-165.0,165,67.420676
-114.0,114,67.434598
-92.0,92,67.445905
-179.0,179,67.467587
-94.0,94,67.479445
-172.0,172,67.500479
-117.0,117,67.514584
-157.0,157,67.533364
-161.0,161,67.55252
-159.0,159,67.571736
-91.0,91,67.582635
-111.0,111,67.897731
-98.0,98,67.91026
-192.0,192,67.933853
-100.0,100,67.94611
-160.0,160,67.9656
-90.0,90,67.976615
-153.0,153,67.995451
-162.0,162,68.015239
-146.0,146,68.033215
-118.0,118,68.047658
-167.0,167,68.067928
-94.0,94,68.079377
-167.0,167,68.099567
-96.0,96,68.111198
-163.0,163,68.130979
-148.0,148,68.452848
-149.0,149,68.471422
-90.0,90,68.482535
-120.0,120,68.497392
-99.0,99,68.509661
-122.0,122,68.524519
-167.0,167,68.544839
-135.0,135,68.561391
-102.0,102,68.580562
-185.0,185,68.607572
-119.0,119,68.622936
-151.0,151,68.641932
-162.0,162,68.661979
-196.0,196,68.687123
-174.0,174,68.710122
-123.0,123,69.03992
-120.0,120,69.055086
-98.0,98,69.067359
-166.0,166,69.088209
-125.0,125,69.104385
-125.0,125,69.120518
-95.0,95,69.132355
-94.0,94,69.143841
-92.0,92,69.1551
-118.0,118,69.169463
-125.0,125,69.184716
-99.0,99,69.196832
-123.0,123,69.211767
-132.0,132,69.227779
-163.0,163,69.24757
-122.0,122,69.262503
-178.0,178,69.590574
-129.0,129,69.606484
-122.0,122,69.621334
-127.0,127,69.636772
-103.0,103,69.649297
-127.0,127,69.664651
-100.0,100,69.676708
-132.0,132,69.692577
-124.0,124,69.707521
-117.0,117,69.721617
-119.0,119,69.735962
-120.0,120,69.750354
-124.0,124,69.765204
-120.0,120,69.7796
-130.0,130,69.795121
-176.0,176,69.816098
-89.0,89,69.826721
-133.0,133,70.144352
-129.0,129,70.231692
-130.0,130,70.247797
-136.0,136,70.264577
-117.0,117,70.278627
-117.0,117,70.293585
-122.0,122,70.309011
-174.0,174,70.330285
-90.0,90,70.341404
-132.0,132,70.358168
-89.0,89,70.369507
-124.0,124,70.384523
-121.0,121,70.39937
-139.0,139,70.416327
-111.0,111,70.474715
-118.0,118,70.490479
-126.0,126,70.824822
-125.0,125,70.840552
-108.0,108,70.853967
-120.0,120,70.869208
-122.0,122,70.884335
-150.0,150,70.902826
-120.0,120,70.917734
-121.0,121,70.932647
-115.0,115,70.946831
-122.0,122,70.961725
-150.0,150,70.980192
-125.0,125,70.995701
-107.0,107,71.008773
-92.0,92,71.020004
-128.0,128,71.035575
-119.0,119,71.049988
-129.0,129,71.065686
-122.0,122,71.38514
-121.0,121,71.400427
-116.0,116,71.414876
-116.0,116,71.429263
-117.0,117,71.443537
-115.0,115,71.457417
-117.0,117,71.471801
-90.0,90,71.48315
-129.0,129,71.499212
-113.0,113,71.513113
-88.0,88,71.523946
-122.0,122,71.539116
-114.0,114,71.553255
-101.0,101,71.565644
-120.0,120,71.58041
-90.0,90,71.59147
-128.0,128,71.607097
-124.0,124,71.62248
-121.0,121,71.940052
-125.0,125,71.95552
-121.0,121,71.970807
-129.0,129,71.986549
-130.0,130,72.002469
-117.0,117,72.016578
-118.0,118,72.030894
-124.0,124,72.045928
-111.0,111,72.059366
-121.0,121,72.07402
-119.0,119,72.088406
-123.0,123,72.103373
-125.0,125,72.118499
-113.0,113,72.13227
-125.0,125,72.147612
-123.0,123,72.162637
-118.0,118,72.176899
-125.0,125,72.494315
-114.0,114,72.508983
-94.0,94,72.520616
-121.0,121,72.53538
-119.0,119,72.550228
-114.0,114,72.564156
-120.0,120,72.578775
-104.0,104,72.59141
-114.0,114,72.605319
-120.0,120,72.619939
-120.0,120,72.634501
-87.0,87,72.645079
-118.0,118,72.659374
-116.0,116,72.673521
-115.0,115,72.687474
-92.0,92,72.698721
-115.0,115,72.712907
-112.0,112,72.727853
-108.0,108,73.11327
-114.0,114,73.127443
-117.0,117,73.14191
-110.0,110,73.155369
-115.0,115,73.169358
-114.0,114,73.183547
-122.0,122,73.198739
-132.0,132,73.214793
-118.0,118,73.229086
-114.0,114,73.242864
-91.0,91,73.253884
-93.0,93,73.265176
-116.0,116,73.279157
-103.0,103,73.291569
-122.0,122,73.307003
-119.0,119,73.321828
-99.0,99,73.334464
-115.0,115,73.3488
-88.0,88,73.359841
-116.0,116,73.678952
-120.0,120,73.693642
-116.0,116,73.708183
-113.0,113,73.721988
-170.0,170,73.743111
-115.0,115,73.75736
-121.0,121,73.772235
-118.0,118,73.786791
-119.0,119,73.801418
-94.0,94,73.813045
-157.0,157,73.83225
-118.0,118,73.846713
-126.0,126,73.862666
-114.0,114,73.876559
-116.0,116,73.89091
-121.0,121,73.905637
-112.0,112,73.919387
-125.0,125,74.238254
-119.0,119,74.252697
-190.0,190,74.276223
-114.0,114,74.290309
-118.0,118,74.304892
-121.0,121,74.319798
-118.0,118,74.334287
-121.0,121,74.349184
-137.0,137,74.366278
-121.0,121,74.381075
-116.0,116,74.395065
-122.0,122,74.409829
-125.0,125,74.424965
-130.0,130,74.44093
-119.0,119,74.455445
-154.0,154,74.474144
-119.0,119,74.794573
-116.0,116,74.808693
-119.0,119,74.82313
-116.0,116,74.837138
-114.0,114,74.851014
-125.0,125,74.866703
-116.0,116,74.880726
-115.0,115,74.894592
-114.0,114,74.90831
-107.0,107,74.921663
-116.0,116,74.935744
-122.0,122,74.95049
-117.0,117,74.964637
-115.0,115,74.978638
-136.0,136,74.995132
-104.0,104,75.007925
-121.0,121,75.022785
-113.0,113,75.341086
-123.0,123,75.35684
-114.0,114,75.371166
-127.0,127,75.387729
-117.0,117,75.402243
-119.0,119,75.41732
-116.0,116,75.431747
-119.0,119,75.446651
-119.0,119,75.461144
-115.0,115,75.474973
-119.0,119,75.489613
-118.0,118,75.503977
-117.0,117,75.518165
-115.0,115,75.532168
-116.0,116,75.546546
-118.0,118,75.626639
-113.0,113,75.641063
-114.0,114,75.65529
-119.0,119,75.974235
-124.0,124,75.989317
-137.0,137,76.006594
-121.0,121,76.021755
-100.0,100,76.034076
-119.0,119,76.048593
-122.0,122,76.063463
-118.0,118,76.077788
-126.0,126,76.093115
-114.0,114,76.106925
-116.0,116,76.121479
-102.0,102,76.134444
-114.0,114,76.149199
-93.0,93,76.16048
-116.0,116,76.174864
-98.0,98,76.187017
-115.0,115,76.201146
-135.0,135,76.522453
-118.0,118,76.537098
-116.0,116,76.551363
-179.0,179,76.573469
-108.0,108,76.586598
-118.0,118,76.600948
-122.0,122,76.615917
-115.0,115,76.630019
-118.0,118,76.644322
-86.0,86,76.654822
-114.0,114,76.668681
-166.0,166,76.688977
-125.0,125,76.704348
-145.0,145,76.722425
-120.0,120,76.737394
-115.0,115,76.751552
-123.0,123,76.766626
-114.0,114,77.0858
-114.0,114,77.099874
-115.0,115,77.113891
-116.0,116,77.127968
-115.0,115,77.141913
-115.0,115,77.15585
-112.0,112,77.169352
-115.0,115,77.183401
-118.0,118,77.197736
-113.0,113,77.211351
-114.0,114,77.225155
-115.0,115,77.239091
-115.0,115,77.252937
-121.0,121,77.267543
-122.0,122,77.282253
-114.0,114,77.296009
-114.0,114,77.309756
-106.0,106,77.322515
-118.0,118,77.639099
-126.0,126,77.654629
-119.0,119,77.669166
-121.0,121,77.68398
-114.0,114,77.697858
-92.0,92,77.709043
-114.0,114,77.722887
-92.0,92,77.734084
-116.0,116,77.748125
-113.0,113,77.761818
-115.0,115,77.775762
-116.0,116,77.789727
-130.0,130,77.805608
-114.0,114,77.819539
-121.0,121,77.834387
-112.0,112,77.848039
-97.0,97,77.860476
-117.0,117,77.874867
-110.0,110,78.192129
-92.0,92,78.203381
-117.0,117,78.217631
-121.0,121,78.232406
-90.0,90,78.243392
-116.0,116,78.257428
-118.0,118,78.271542
-112.0,112,78.284992
-120.0,120,78.299496
-119.0,119,78.313821
-113.0,113,78.327412
-90.0,90,78.338265
-120.0,120,78.352824
-113.0,113,78.424656
-124.0,124,78.440526
-115.0,115,78.454859
-121.0,121,78.469795
-96.0,96,78.481542
-119.0,119,78.798683
-121.0,121,78.813432
-116.0,116,78.827491
-116.0,116,78.841479
-127.0,127,78.857464
-118.0,118,78.871831
-116.0,116,78.885796
-89.0,89,78.896484
-115.0,115,78.910283
-116.0,116,78.924695
-117.0,117,78.939066
-120.0,120,78.954054
-114.0,114,78.968018
-119.0,119,78.982511
-116.0,116,78.996621
-86.0,86,79.007143
-119.0,119,79.021612
-117.0,117,79.035805
-112.0,112,79.352123
-116.0,116,79.366702
-115.0,115,79.380742
-116.0,116,79.394784
-153.0,153,79.413346
-113.0,113,79.426916
-142.0,142,79.444156
-116.0,116,79.458171
-88.0,88,79.469179
-151.0,151,79.487637
-155.0,155,79.508409
-91.0,91,79.520132
-176.0,176,79.542327
-118.0,118,79.560612
-98.0,98,79.573416
-122.0,122,79.589101
-118.0,118,79.963277
-160.0,160,79.984072
-87.0,87,79.995926
-117.0,117,80.011181
-180.0,180,80.034582
-170.0,170,80.056509
-159.0,159,80.076505
-85.0,85,80.087345
-141.0,141,80.104847
-151.0,151,80.123392
-117.0,117,80.1377
-143.0,143,80.155182
-86.0,86,80.165689
-112.0,112,80.179298
-89.0,89,80.190093
-151.0,151,80.208348
-158.0,158,80.530583
-120.0,120,80.545073
-167.0,167,80.564876
-87.0,87,80.575184
-114.0,114,80.589106
-114.0,114,80.60275
-88.0,88,80.61374
-113.0,113,80.627671
-90.0,90,80.638722
-112.0,112,80.652313
-94.0,94,80.663803
-111.0,111,80.677146
-87.0,87,80.687658
-155.0,155,80.706332
-185.0,185,80.728637
-118.0,118,80.742806
-122.0,122,80.757502
-156.0,156,81.081181
-122.0,122,81.096084
-118.0,118,81.110312
-87.0,87,81.120842
-127.0,127,81.136171
-89.0,89,81.14688
-111.0,111,81.160265
-115.0,115,81.174062
-121.0,121,81.18857
-116.0,116,81.202446
-95.0,95,81.213771
-86.0,86,81.277059
-115.0,115,81.2923
-89.0,89,81.303717
-94.0,94,81.315359
-120.0,120,81.330247
-153.0,153,81.348787
-87.0,87,81.359704
-113.0,113,81.374092
-83.0,83,81.686867
-123.0,123,81.701817
-118.0,118,81.71621
-120.0,120,81.730721
-122.0,122,81.745405
-125.0,125,81.760376
-119.0,119,81.774631
-127.0,127,81.790511
-116.0,116,81.804968
-141.0,141,81.822143
-119.0,119,81.836492
-119.0,119,81.850838
-117.0,117,81.86574
-120.0,120,81.880284
-116.0,116,81.894418
-134.0,134,81.910602
-133.0,133,81.926637
-119.0,119,82.245027
-153.0,153,82.263707
-117.0,117,82.277865
-116.0,116,82.291795
-117.0,117,82.306339
-114.0,114,82.320197
-127.0,127,82.335351
-122.0,122,82.349931
-124.0,124,82.365438
-120.0,120,82.380177
-121.0,121,82.394822
-119.0,119,82.409262
-115.0,115,82.423133
-121.0,121,82.43777
-116.0,116,82.451836
-121.0,121,82.466232
-114.0,114,82.479798
-114.0,114,82.796444
-161.0,161,82.815858
-155.0,155,82.834387
-174.0,174,82.855509
-156.0,156,82.87431
-163.0,163,82.895032
-155.0,155,82.913764
-163.0,163,82.933414
-154.0,154,82.952018
-88.0,88,82.962678
-97.0,97,82.974315
-155.0,155,82.99289
-153.0,153,83.011356
-156.0,156,83.030032
-87.0,87,83.340561
-163.0,163,83.360652
-162.0,162,83.380133
-160.0,160,83.39919
-91.0,91,83.410004
-155.0,155,83.428455
-164.0,164,83.448069
-153.0,153,83.466532
-92.0,92,83.477875
-92.0,92,83.489064
-158.0,158,83.508276
-95.0,95,83.519792
-158.0,158,83.539359
-99.0,99,83.551538
-167.0,167,83.571867
-170.0,170,83.893337
-152.0,152,83.911635
-156.0,156,83.930949
-89.0,89,83.941778
-152.0,152,83.960213
-152.0,152,83.978679
-88.0,88,83.9894
-94.0,94,84.000859
-159.0,159,84.082049
-154.0,154,84.100872
-158.0,158,84.120003
-154.0,154,84.138496
-154.0,154,84.157134
-99.0,99,84.169437
-91.0,91,84.180481
-158.0,158,84.501131
-162.0,162,84.521033
-96.0,96,84.532654
-116.0,116,84.546653
-147.0,147,84.565151
-85.0,85,84.576379
-155.0,155,84.595698
-162.0,162,84.615293
-151.0,151,84.633306
-148.0,148,84.651035
-149.0,149,84.669523
-93.0,93,84.680911
-87.0,87,84.691488
-158.0,158,84.71087
-100.0,100,84.722956
-101.0,101,84.735077
-164.0,164,85.059472
-154.0,154,85.078529
-157.0,157,85.097478
-88.0,88,85.108116
-153.0,153,85.126421
-151.0,151,85.144492
-168.0,168,85.164835
-119.0,119,85.179388
-169.0,169,85.19985
-153.0,153,85.218337
-92.0,92,85.2293
-90.0,90,85.240013
-88.0,88,85.250689
-101.0,101,85.262905
-115.0,115,85.27664
-155.0,155,85.295187
-86.0,86,85.608272
-88.0,88,85.619378
-91.0,91,85.630735
-150.0,150,85.648688
-159.0,159,85.667654
-155.0,155,85.686081
-160.0,160,85.705059
-93.0,93,85.716158
-161.0,161,85.735243
-148.0,148,85.752811
-113.0,113,85.766231
-89.0,89,85.776861
-104.0,104,85.789202
-116.0,116,85.803266
-93.0,93,85.814335
-156.0,156,85.832775
-152.0,152,86.15901
-159.0,159,86.178491
-154.0,154,86.19715
-102.0,102,86.209457
-113.0,113,86.2231
-105.0,105,86.235741
-153.0,153,86.254206
-153.0,153,86.27289
-160.0,160,86.292128
-150.0,150,86.310168
-163.0,163,86.329824
-153.0,153,86.348222
-86.0,86,86.359181
-110.0,110,86.372599
-156.0,156,86.392694
-157.0,157,86.71448
-175.0,175,86.73538
-155.0,155,86.753651
-112.0,112,86.766843
-166.0,166,86.786349
-168.0,168,86.874599
-181.0,181,86.897273
-116.0,116,86.911765
-94.0,94,86.923406
-157.0,157,86.942551
-164.0,164,86.96252
-153.0,153,86.981747
-157.0,157,87.000726
-167.0,167,87.020923
-154.0,154,87.343113
-98.0,98,87.355623
-166.0,166,87.376689
-160.0,160,87.397159
-166.0,166,87.417446
-117.0,117,87.431681
-110.0,110,87.445045
-156.0,156,87.464031
-121.0,121,87.478659
-154.0,154,87.497491
-159.0,159,87.516769
-156.0,156,87.535653
-169.0,169,87.556154
-90.0,90,87.567057
-185.0,185,87.893281
-153.0,153,87.91217
-87.0,87,87.922693
-162.0,162,87.942109
-169.0,169,87.962365
-97.0,97,87.973893
-154.0,154,87.992221
-152.0,152,88.010263
-162.0,162,88.029599
-163.0,163,88.048905
-116.0,116,88.062793
-158.0,158,88.08157
-124.0,124,88.096364
-86.0,86,88.106628
-117.0,117,88.120647
-89.0,89,88.434387
-159.0,159,88.453805
-160.0,160,88.473578
-163.0,163,88.493295
-114.0,114,88.507076
-145.0,145,88.524586
-150.0,150,88.542599
-175.0,175,88.563688
-150.0,150,88.581722
-123.0,123,88.596573
-86.0,86,88.606903
-159.0,159,88.626016
-86.0,86,88.636397
-154.0,154,88.654933
-91.0,91,88.665829
-91.0,91,88.978223
-124.0,124,88.99348
-117.0,117,89.007568
-160.0,160,89.026775
-124.0,124,89.041626
-171.0,171,89.06205
-116.0,116,89.075841
-159.0,159,89.095368
-113.0,113,89.10903
-124.0,124,89.12397
-91.0,91,89.134942
-105.0,105,89.147588
-166.0,166,89.16743
-117.0,117,89.181411
-163.0,163,89.200988
-167.0,167,89.220899
-159.0,159,89.545229
-158.0,158,89.564853
-119.0,119,89.579703
-114.0,114,89.649897
-125.0,125,89.666282
-99.0,99,89.678293
-98.0,98,89.690622
-182.0,182,89.713984
-117.0,117,89.728031
-87.0,87,89.738726
-115.0,115,89.752752
-154.0,154,89.771404
-122.0,122,89.786767
-117.0,117,89.80106
-163.0,163,89.820963
-88.0,88,89.831514
-120.0,120,90.150704
-148.0,148,90.169424
-154.0,154,90.238807
-161.0,161,90.259537
-88.0,88,90.270596
-139.0,139,90.28927
-121.0,121,90.304329
-115.0,115,90.318658
-89.0,89,90.32994
-108.0,108,90.343129
-90.0,90,90.354717
-91.0,91,90.366462
-89.0,89,90.3775
-88.0,88,90.388533
-115.0,115,90.402817
-149.0,149,90.421715
-114.0,114,90.435816
-130.0,130,90.766009
-161.0,161,90.785779
-164.0,164,90.805552
-171.0,171,90.825957
-157.0,157,90.845468
-156.0,156,90.865069
-102.0,102,90.877471
-159.0,159,90.896742
-92.0,92,90.907987
-92.0,92,90.919128
-158.0,158,90.938175
-158.0,158,90.957321
-160.0,160,90.97639
-158.0,158,90.995557
-93.0,93,91.006751
-155.0,155,91.327251
-90.0,90,91.338128
-194.0,194,91.361881
-90.0,90,91.372706
-114.0,114,91.386308
-164.0,164,91.405655
-96.0,96,91.417083
-160.0,160,91.436403
-94.0,94,91.448069
-158.0,158,91.467291
-106.0,106,91.480329
-91.0,91,91.491511
-161.0,161,91.511019
-114.0,114,91.524815
-92.0,92,91.535941
-163.0,163,91.555683
-167.0,167,91.876979
-162.0,162,91.896772
-158.0,158,91.916234
-161.0,161,91.936295
-111.0,111,91.949717
-96.0,96,91.961183
-162.0,162,91.98104
-92.0,92,91.992414
-97.0,97,92.004341
-163.0,163,92.024182
-163.0,163,92.045258
-85.0,85,92.055868
-97.0,97,92.067665
-165.0,165,92.087691
-90.0,90,92.09868
-164.0,164,92.421789
-91.0,91,92.433045
-159.0,159,92.452362
-195.0,195,92.529113
-162.0,162,92.551526
-125.0,125,92.571045
-162.0,162,92.591318
-161.0,161,92.61119
-174.0,174,92.632794
-121.0,121,92.64759
-93.0,93,92.658845
-91.0,91,92.670679
-176.0,176,92.692387
-162.0,162,92.712143
-169.0,169,93.036195
-155.0,155,93.055586
-90.0,90,93.066732
-162.0,162,93.086501
-153.0,153,93.105187
-114.0,114,93.119156
-161.0,161,93.138901
-165.0,165,93.159115
-176.0,176,93.180825
-158.0,158,93.200199
-171.0,171,93.221288
-108.0,108,93.234548
-114.0,114,93.248505
-157.0,157,93.267602
-159.0,159,93.590351
-94.0,94,93.602335
-109.0,109,93.615689
-88.0,88,93.626474
-156.0,156,93.645498
-93.0,93,93.656756
-176.0,176,93.678176
-119.0,119,93.69266
-97.0,97,93.704525
-100.0,100,93.716871
-117.0,117,93.731296
-89.0,89,93.742149
-116.0,116,93.756275
-120.0,120,93.770948
-125.0,125,93.786157
-92.0,92,93.797412
-89.0,89,93.808136
-166.0,166,93.828228
-125.0,125,94.143116
-160.0,160,94.16258
-122.0,122,94.177402
-123.0,123,94.192203
-156.0,156,94.210837
-166.0,166,94.230662
-117.0,117,94.244661
-119.0,119,94.258927
-127.0,127,94.274113
-125.0,125,94.289001
-126.0,126,94.304084
-116.0,116,94.317927
-171.0,171,94.33824
-118.0,118,94.352429
-172.0,172,94.372984
-91.0,91,94.383845
-99.0,99,94.701645
-114.0,114,94.715541
-98.0,98,94.727312
-120.0,120,94.741703
-131.0,131,94.757318
-119.0,119,94.771845
-118.0,118,94.787055
-123.0,123,94.801962
-116.0,116,94.815776
-118.0,118,94.829776
-102.0,102,94.841976
-87.0,87,94.852443
-117.0,117,94.867136
-89.0,89,94.8794
-107.0,107,94.892524
-117.0,117,94.906789
-103.0,103,94.919211
-128.0,128,94.9345
-124.0,124,95.306718
-124.0,124,95.322755
-113.0,113,95.337334
-123.0,123,95.352987
-120.0,120,95.367781
-100.0,100,95.380157
-93.0,93,95.391744
-118.0,118,95.406283
-124.0,124,95.421489
-96.0,96,95.433407
-118.0,118,95.447794
-114.0,114,95.461654
-117.0,117,95.475739
-96.0,96,95.487347
-89.0,89,95.498017
-85.0,85,95.508195
-127.0,127,95.523268
-117.0,117,95.537339
-123.0,123,95.882136
-118.0,118,95.896865
-118.0,118,95.911323
-132.0,132,95.927454
-122.0,122,95.94223
-123.0,123,95.957161
-88.0,88,95.967857
-157.0,157,95.986928
-113.0,113,96.000636
-114.0,114,96.014404
-121.0,121,96.029097
-84.0,84,96.039253
-120.0,120,96.053787
-89.0,89,96.064448
-117.0,117,96.078484
-90.0,90,96.089366
-91.0,91,96.100375
-113.0,113,96.114338
-92.0,92,96.125621
-89.0,89,96.440257
-90.0,90,96.451655
-91.0,91,96.462853
-119.0,119,96.477323
-116.0,116,96.49205
-116.0,116,96.506504
-114.0,114,96.52057
-114.0,114,96.534634
-94.0,94,96.546231
-123.0,123,96.561406
-115.0,115,96.575559
-169.0,169,96.596416
-94.0,94,96.608084
-93.0,93,96.619701
-120.0,120,96.634358
-117.0,117,96.648456
-122.0,122,96.66324
-114.0,114,96.677293
-117.0,117,96.993665
-122.0,122,97.008672
-170.0,170,97.02938
-119.0,119,97.043865
-121.0,121,97.058603
-118.0,118,97.072862
-112.0,112,97.086436
-91.0,91,97.097419
-94.0,94,97.108808
-89.0,89,97.119616
-126.0,126,97.134806
-124.0,124,97.149832
-122.0,122,97.164567
-119.0,119,97.178983
-128.0,128,97.194633
-116.0,116,97.208685
-113.0,113,97.222419
-156.0,156,97.542831
-160.0,160,97.562543
-112.0,112,97.576679
-89.0,89,97.587587
-121.0,121,97.602297
-113.0,113,97.615879
-111.0,111,97.629274
-112.0,112,97.642707
-133.0,133,97.658712
-94.0,94,97.670019
-114.0,114,97.683724
-113.0,113,97.697354
-88.0,88,97.707911
-114.0,114,97.721722
-114.0,114,97.735433
-121.0,121,97.749978
-89.0,89,97.814459
-104.0,104,97.828177
-112.0,112,98.145875
-85.0,85,98.156478
-115.0,115,98.170464
-115.0,115,98.184486
-115.0,115,98.198561
-121.0,121,98.21316
-122.0,122,98.227866
-118.0,118,98.242056
-88.0,88,98.252703
-114.0,114,98.266435
-114.0,114,98.280221
-85.0,85,98.290391
-121.0,121,98.305037
-92.0,92,98.316076
-85.0,85,98.327119
-130.0,130,98.342979
-121.0,121,98.358339
-114.0,114,98.372834
-92.0,92,98.384144
-112.0,112,98.700582
-143.0,143,98.718048
-158.0,158,98.737581
-88.0,88,98.748785
-123.0,123,98.763711
-111.0,111,98.777003
-111.0,111,98.790627
-86.0,86,98.800939
-119.0,119,98.815195
-89.0,89,98.825896
-91.0,91,98.836844
-174.0,174,98.858039
-88.0,88,98.86883
-111.0,111,98.882913
-122.0,122,98.898008
-131.0,131,98.91419
-174.0,174,98.936028
-156.0,156,99.260715
-87.0,87,99.271677
-162.0,162,99.291395
-113.0,113,99.305185
-86.0,86,99.315682
-87.0,87,99.326196
-112.0,112,99.339762
-113.0,113,99.353739
-144.0,144,99.371658
-153.0,153,99.390283
-156.0,156,99.409193
-88.0,88,99.420099
-88.0,88,99.430807
-95.0,95,99.44234
-147.0,147,99.460217
-88.0,88,99.470876
-119.0,119,99.485225
-85.0,85,99.495579
-92.0,92,99.813706
-115.0,115,99.82777
-90.0,90,99.838636
-117.0,117,99.853195
-100.0,100,99.86568
-113.0,113,99.879345
-92.0,92,99.890435
-112.0,112,99.903949
-116.0,116,99.917883
-121.0,121,99.93275
-117.0,117,99.947242
-112.0,112,99.960959
-91.0,91,99.972123
-86.0,86,99.982686
-113.0,113,99.996628
-114.0,114,100.010548
-116.0,116,100.02469
-115.0,115,100.038682
-117.0,117,100.053666
-117.0,117,100.37769
-154.0,154,100.396727
-114.0,114,100.410555
-154.0,154,100.429882
-159.0,159,100.449568
-88.0,88,100.460472
-83.0,83,100.470645
-155.0,155,100.489402
-114.0,114,100.503117
-96.0,96,100.514754
-84.0,84,100.524962
-93.0,93,100.536237
-114.0,114,100.550111
-172.0,172,100.622125
-112.0,112,100.637078
-87.0,87,100.647906
-94.0,94,100.660546
-117.0,117,100.676093
-171.0,171,101.026807
-153.0,153,101.045728
-125.0,125,101.061802
-120.0,120,101.076948
-99.0,99,101.089351
-119.0,119,101.104238
-111.0,111,101.118008
-84.0,84,101.128566
-86.0,86,101.139332
-173.0,173,101.161088
-97.0,97,101.173253
-123.0,123,101.188494
-157.0,157,101.207413
-158.0,158,101.226446
-158.0,158,101.245927
-170.0,170,101.572154
-87.0,87,101.583139
