#{"t_start": 1780643299.747448, "env_id": "MountainCar-v0"}
r,l,t
-113.0,113,57.779305
-113.0,113,57.793094
-121.0,121,57.807787
-119.0,119,57.822212
-96.0,96,57.833779
-147.0,147,57.851855
-119.0,119,57.866177
-117.0,117,57.880886
-113.0,113,57.894587
-117.0,117,57.908766
-115.0,115,57.922673
-174.0,174,57.943723
-116.0,116,57.957752
-111.0,111,57.971124
-112.0,112,57.98511
-114.0,114,58.304959
-118.0,118,58.319509
-114.0,114,58.333284
-114.0,114,58.34726
-86.0,86,58.357542
-116.0,116,58.3713
-181.0,181,58.392625
-123.0,123,58.407153
-118.0,118,58.420975
-119.0,119,58.434932
-113.0,113,58.448188
-114.0,114,58.461647
-119.0,119,58.47612
-123.0,123,58.491163
-111.0,111,58.504715
-113.0,113,58.518551
-119.0,119,58.532936
-114.0,114,58.857236
-117.0,117,58.871601
-109.0,109,58.884831
-132.0,132,58.900801
-112.0,112,58.914365
-117.0,117,58.928441
-121.0,121,58.942899
-113.0,113,58.956425
-160.0,160,58.976215
-85.0,85,58.987027
-133.0,133,59.002612
-112.0,112,59.015443
-115.0,115,59.028636
-116.0,116,59.042764
-113.0,113,59.05661
-114.0,114,59.070503
-119.0,119,59.084897
-119.0,119,59.40335
-116.0,116,59.455745
-115.0,115,59.478403
-125.0,125,59.494185
-112.0,112,59.508756
-118.0,118,59.523469
-123.0,123,59.538498
-113.0,113,59.552346
-117.0,117,59.566982
-115.0,115,59.581859
-113.0,113,59.652317
-117.0,117,59.667659
-113.0,113,59.681937
-112.0,112,59.696292
-113.0,113,59.710451
-116.0,116,59.724921
-113.0,113,59.739359
-112.0,112,59.753066
-113.0,113,60.074661
-115.0,115,60.089056
-115.0,115,60.103057
-171.0,171,60.123632
-113.0,113,60.137343
-115.0,115,60.151164
-115.0,115,60.165808
-118.0,118,60.180697
-118.0,118,60.19543
-115.0,115,60.209428
-114.0,114,60.223259
-113.0,113,60.236754
-114.0,114,60.250596
-116.0,116,60.264843
-114.0,114,60.278478
-109.0,109,60.291676
-114.0,114,60.305414
-114.0,114,60.318899
-106.0,106,60.641216
-115.0,115,60.655235
-115.0,115,60.669205
-113.0,113,60.682963
-161.0,161,60.702349
-115.0,115,60.716112
-87.0,87,60.726782
-111.0,111,60.740079
-114.0,114,60.753745
-112.0,112,60.767157
-116.0,116,60.781309
-111.0,111,60.794874
-113.0,113,60.808597
-90.0,90,60.819471
-191.0,191,60.842747
-86.0,86,60.8533
-115.0,115,60.867074
-114.0,114,61.187597
-144.0,144,61.205398
-182.0,182,61.227997
-113.0,113,61.242069
-115.0,115,61.255533
-116.0,116,61.26886
-112.0,112,61.281681
-116.0,116,61.294808
-87.0,87,61.304763
-158.0,158,61.322728
-118.0,118,61.33615
-118.0,118,61.349452
-120.0,120,61.363089
-115.0,115,61.376137
-97.0,97,61.387538
-112.0,112,61.40113
-115.0,115,61.414961
-147.0,147,61.736409
-173.0,173,61.757457
-114.0,114,61.771365
-99.0,99,61.783356
-88.0,88,61.79407
-114.0,114,61.807875
-120.0,120,61.822366
-84.0,84,61.832514
-84.0,84,61.843565
-121.0,121,61.859251
-113.0,113,61.87288
-118.0,118,61.887005
-153.0,153,61.905333
-116.0,116,61.919738
-114.0,114,61.933593
-166.0,166,61.953639
-167.0,167,61.973761
-149.0,149,62.300257
-98.0,98,62.312202
-114.0,114,62.326103
-116.0,116,62.340058
-119.0,119,62.354485
-111.0,111,62.367934
-115.0,115,62.381777
-110.0,110,62.446594
-117.0,117,62.461688
-90.0,90,62.474221
-113.0,113,62.489008
-115.0,115,62.503828
-112.0,112,62.51731
-113.0,113,62.53096
-159.0,159,62.550402
-114.0,114,62.56422
-87.0,87,62.574901
-116.0,116,62.588825
-117.0,117,62.908109
-112.0,112,62.921656
-118.0,118,62.935798
-121.0,121,62.950295
-119.0,119,62.964717
-112.0,112,62.978874
-112.0,112,62.992831
-117.0,117,63.007046
-113.0,113,63.020841
-113.0,113,63.034449
-119.0,119,63.048711
-89.0,89,63.059456
-111.0,111,63.073165
-114.0,114,63.087165
-112.0,112,63.100404
-156.0,156,63.118987
-86.0,86,63.129421
-86.0,86,63.13993
-112.0,112,63.459305
-154.0,154,63.478707
-111.0,111,63.492424
-111.0,111,63.506146
-157.0,157,63.525314
-171.0,171,63.546176
-111.0,111,63.559233
-113.0,113,63.572705
-90.0,90,63.583571
-111.0,111,63.597072
-111.0,111,63.610472
-158.0,158,63.630133
-98.0,98,63.642395
-111.0,111,63.656253
-86.0,86,63.666595
-85.0,85,63.67684
-97.0,97,63.688523
-112.0,112,64.007347
-86.0,86,64.017999
-85.0,85,64.028269
-152.0,152,64.046617
-156.0,156,64.065319
-88.0,88,64.075898
-146.0,146,64.093413
-85.0,85,64.103606
-85.0,85,64.11377
-151.0,151,64.131998
-85.0,85,64.142253
-154.0,154,64.160669
-89.0,89,64.171347
-159.0,159,64.190334
-156.0,156,64.209057
-150.0,150,64.227013
-90.0,90,64.237787
-85.0,85,64.247965
-113.0,113,64.56339
-151.0,151,64.581392
-174.0,174,64.601885
-153.0,153,64.620191
-85.0,85,64.630651
-151.0,151,64.64889
-90.0,90,64.659771
-86.0,86,64.670232
-154.0,154,64.688791
-153.0,153,64.707608
-151.0,151,64.726054
-159.0,159,64.744901
-155.0,155,64.763122
-143.0,143,64.780011
-151.0,151,64.797717
-159.0,159,65.123629
-85.0,85,65.13414
-87.0,87,65.144788
-86.0,86,65.155224
-152.0,152,65.173501
-85.0,85,65.247237
-156.0,156,65.266773
-157.0,157,65.287248
-154.0,154,65.306694
-149.0,149,65.324988
-87.0,87,65.336004
-152.0,152,65.354204
-90.0,90,65.364839
-151.0,151,65.382953
-149.0,149,65.40123
-146.0,146,65.418898
-167.0,167,65.743661
-159.0,159,65.765097
-148.0,148,65.785085
-153.0,153,65.804155
-165.0,165,65.824355
-153.0,153,65.842972
-85.0,85,65.853173
-151.0,151,65.871953
-159.0,159,65.890846
-161.0,161,65.909933
-149.0,149,65.927647
-149.0,149,65.945737
-87.0,87,65.956316
-151.0,151,65.974683
-152.0,152,66.298741
-86.0,86,66.309526
-156.0,156,66.328229
-152.0,152,66.346887
-89.0,89,66.358079
-149.0,149,66.376194
-154.0,154,66.394751
-85.0,85,66.404991
-149.0,149,66.422778
-182.0,182,66.444899
-150.0,150,66.463079
-149.0,149,66.481257
-165.0,165,66.500597
-186.0,186,66.523391
-92.0,92,66.841052
-156.0,156,66.859906
-155.0,155,66.878456
-112.0,112,66.891797
-155.0,155,66.91024
-151.0,151,66.928134
-155.0,155,66.946525
-93.0,93,66.957593
-144.0,144,66.974988
-86.0,86,66.985282
-159.0,159,67.004107
-152.0,152,67.022205
-115.0,115,67.035865
-159.0,159,67.055116
-90.0,90,67.066088
-94.0,94,67.077604
-168.0,168,67.400873
-200.0,200,67.425536
-200.0,200,67.449729
-165.0,165,67.469647
-169.0,169,67.49086
-167.0,167,67.510453
-200.0,200,67.534831
-166.0,166,67.554516
-171.0,171,67.575229
-167.0,167,67.595504
-167.0,167,67.61594
-176.0,176,67.93689
-114.0,114,67.950683
-113.0,113,67.964248
-112.0,112,67.978134
-110.0,110,68.04403
-113.0,113,68.058185
-114.0,114,68.07174
-116.0,116,68.085418
-89.0,89,68.095878
-114.0,114,68.109651
-113.0,113,68.123634
-87.0,87,68.134113
-162.0,162,68.153813
-153.0,153,68.172429
-118.0,118,68.18672
-111.0,111,68.200055
-117.0,117,68.214187
-86.0,86,68.224666
-114.0,114,68.544802
-114.0,114,68.55919
-84.0,84,68.569564
-117.0,117,68.583715
-112.0,112,68.597225
-112.0,112,68.61123
-112.0,112,68.625443
-116.0,116,68.640094
-113.0,113,68.654298
-112.0,112,68.667989
-91.0,91,68.679248
-117.0,117,68.693436
-106.0,106,68.706224
-114.0,114,68.719899
-111.0,111,68.733194
-117.0,117,68.747289
-115.0,115,68.761207
-97.0,97,68.772865
-117.0,117,68.786963
-114.0,114,69.107901
-165.0,165,69.127482
-154.0,154,69.145721
-86.0,86,69.155985
-109.0,109,69.169172
-112.0,112,69.182947
-92.0,92,69.19419
-87.0,87,69.204937
-116.0,116,69.219315
-114.0,114,69.233339
-91.0,91,69.24448
-111.0,111,69.258009
-114.0,114,69.271896
-116.0,116,69.286007
-113.0,113,69.299637
-118.0,118,69.314008
-155.0,155,69.332707
-169.0,169,69.664283
-114.0,114,69.678685
-155.0,155,69.697719
-115.0,115,69.711563
-112.0,112,69.725019
-112.0,112,69.738448
-117.0,117,69.75247
-114.0,114,69.766044
-116.0,116,69.779962
-112.0,112,69.793337
-115.0,115,69.807024
-116.0,116,69.820857
-115.0,115,69.834607
-115.0,115,69.848262
-114.0,114,69.861823
-113.0,113,69.875213
-112.0,112,69.888526
-111.0,111,69.901716
-115.0,115,70.263935
-113.0,113,70.277841
-114.0,114,70.291659
-113.0,113,70.305264
-164.0,164,70.325141
-117.0,117,70.339222
-118.0,118,70.35336
-91.0,91,70.364152
-117.0,117,70.378114
-116.0,116,70.391833
-158.0,158,70.410579
-117.0,117,70.424434
-114.0,114,70.43801
-114.0,114,70.451581
-83.0,83,70.46142
-159.0,159,70.481157
-90.0,90,70.492227
-118.0,118,70.807564
-103.0,103,70.873488
-91.0,91,70.885684
-111.0,111,70.899245
-96.0,96,70.911797
-85.0,85,70.922307
-115.0,115,70.936606
-115.0,115,70.95012
-168.0,168,70.969968
-116.0,116,70.984213
-95.0,95,70.995949
-118.0,118,71.010609
-117.0,117,71.024595
-117.0,117,71.038827
-112.0,112,71.05245
-162.0,162,71.071936
-181.0,181,71.093752
-87.0,87,71.104242
-113.0,113,71.434191
-85.0,85,71.445928
-85.0,85,71.457155
-90.0,90,71.469209
-89.0,89,71.480705
-154.0,154,71.500465
-115.0,115,71.515406
-117.0,117,71.530316
-115.0,115,71.545139
-112.0,112,71.559896
-117.0,117,71.575146
-116.0,116,71.590024
-112.0,112,71.6045
-85.0,85,71.615144
-178.0,178,71.639139
-89.0,89,71.650376
-85.0,85,71.661541
-115.0,115,71.676522
-114.0,114,72.013972
-85.0,85,72.024955
-119.0,119,72.039533
-103.0,103,72.052398
-89.0,89,72.063043
-119.0,119,72.077153
-113.0,113,72.09055
-115.0,115,72.104143
-118.0,118,72.117986
-90.0,90,72.12851
-111.0,111,72.141608
-113.0,113,72.154934
-120.0,120,72.169067
-117.0,117,72.182818
-117.0,117,72.196473
-89.0,89,72.206864
-112.0,112,72.219941
-87.0,87,72.23014
-116.0,116,72.243782
-113.0,113,72.56159
-117.0,117,72.575894
-116.0,116,72.589918
-114.0,114,72.603661
-117.0,117,72.617816
-117.0,117,72.631856
-117.0,117,72.645945
-92.0,92,72.657094
-118.0,118,72.671222
-113.0,113,72.684781
-117.0,117,72.698735
-116.0,116,72.712588
-115.0,115,72.72633
-115.0,115,72.740076
-117.0,117,72.753997
-90.0,90,72.764762
-120.0,120,72.779092
-114.0,114,72.792645
-117.0,117,73.108694
-85.0,85,73.119183
-113.0,113,73.132808
-114.0,114,73.146513
-116.0,116,73.160111
-147.0,147,73.177194
-116.0,116,73.191324
-116.0,116,73.205543
-149.0,149,73.223665
-112.0,112,73.237196
-117.0,117,73.2514
-162.0,162,73.271038
-84.0,84,73.281189
-151.0,151,73.299349
-112.0,112,73.31294
-115.0,115,73.326786
-94.0,94,73.338044
-112.0,112,73.407384
-116.0,116,73.732064
-116.0,116,73.746256
-94.0,94,73.757927
-112.0,112,73.77147
-90.0,90,73.78244
-113.0,113,73.796087
-112.0,112,73.809686
-113.0,113,73.823398
-120.0,120,73.837864
-113.0,113,73.851593
-89.0,89,73.86235
-88.0,88,73.872918
-85.0,85,73.883208
-176.0,176,73.904396
-112.0,112,73.918732
-115.0,115,73.9327
-113.0,113,73.946425
-117.0,117,73.961029
-115.0,115,74.281239
-179.0,179,74.302984
-115.0,115,74.316862
-162.0,162,74.336305
-113.0,113,74.349606
-119.0,119,74.364269
-117.0,117,74.378548
-113.0,113,74.39224
-112.0,112,74.40583
-87.0,87,74.41607
-161.0,161,74.435009
-151.0,151,74.452767
-84.0,84,74.463008
-111.0,111,74.476724
-116.0,116,74.491305
-121.0,121,74.506169
-148.0,148,74.828411
-90.0,90,74.839487
-116.0,116,74.853502
-115.0,115,74.867434
-113.0,113,74.881333
-161.0,161,74.901319
-112.0,112,74.914917
-114.0,114,74.928629
-89.0,89,74.939371
-116.0,116,74.953385
-153.0,153,74.971811
-147.0,147,74.989979
-163.0,163,75.009151
-91.0,91,75.019805
-113.0,113,75.03301
-87.0,87,75.043167
-161.0,161,75.061984
-118.0,118,75.381625
-90.0,90,75.392622
-144.0,144,75.41006
-83.0,83,75.420145
-115.0,115,75.434008
-119.0,119,75.44825
-117.0,117,75.462312
-95.0,95,75.473839
-91.0,91,75.485596
-113.0,113,75.499424
-112.0,112,75.513174
-118.0,118,75.527634
-111.0,111,75.541122
-85.0,85,75.551563
-112.0,112,75.565175
-84.0,84,75.57539
-113.0,113,75.589131
-89.0,89,75.599971
-112.0,112,75.613519
-85.0,85,75.62385
-86.0,86,75.936783
-87.0,87,75.94749
-117.0,117,75.961636
-113.0,113,75.975727
-114.0,114,75.989903
-113.0,113,76.003575
-116.0,116,76.017334
-112.0,112,76.030561
-112.0,112,76.043867
-116.0,116,76.057508
-116.0,116,76.071624
-120.0,120,76.086472
-115.0,115,76.100444
-116.0,116,76.11451
-118.0,118,76.128758
-120.0,120,76.196
-110.0,110,76.21057
-116.0,116,76.224856
-113.0,113,76.544417
-115.0,115,76.558536
-116.0,116,76.572661
-162.0,162,76.592241
-175.0,175,76.614546
-112.0,112,76.629329
-113.0,113,76.644626
-113.0,113,76.660312
-116.0,116,76.67519
-113.0,113,76.689709
-117.0,117,76.706053
-117.0,117,76.722093
-117.0,117,76.743787
-113.0,113,76.75779
-165.0,165,76.777926
-113.0,113,76.791653
-115.0,115,76.805559
-115.0,115,77.133759
-117.0,117,77.147962
-177.0,177,77.169974
-116.0,116,77.183984
-117.0,117,77.198547
-113.0,113,77.212299
-118.0,118,77.226486
-117.0,117,77.240689
-126.0,126,77.256089
-113.0,113,77.269865
-116.0,116,77.284012
-116.0,116,77.298144
-117.0,117,77.312349
-164.0,164,77.332405
-117.0,117,77.346531
-161.0,161,77.366022
-110.0,110,77.683904
-155.0,155,77.703367
-116.0,116,77.71751
-116.0,116,77.731571
-113.0,113,77.745358
-124.0,124,77.760438
-89.0,89,77.77123
-117.0,117,77.785336
-116.0,116,77.799252
-112.0,112,77.812813
-112.0,112,77.826381
-113.0,113,77.83997
-113.0,113,77.853595
-113.0,113,77.867221
-116.0,116,77.881458
-117.0,117,77.896137
-175.0,175,77.917591
-114.0,114,78.237018
-85.0,85,78.247324
-115.0,115,78.261099
-112.0,112,78.274525
-113.0,113,78.287997
-112.0,112,78.301365
-116.0,116,78.315271
-110.0,110,78.328426
-112.0,112,78.341707
-92.0,92,78.352686
-114.0,114,78.36621
-116.0,116,78.380058
-119.0,119,78.394198
-119.0,119,78.408377
-110.0,110,78.421521
-112.0,112,78.434828
-103.0,103,78.447414
-115.0,115,78.461549
-96.0,96,78.473162
-115.0,115,78.795012
-163.0,163,78.81477
-148.0,148,78.832514
-148.0,148,78.850256
-167.0,167,78.870161
-86.0,86,78.880539
-155.0,155,78.899021
-159.0,159,78.917941
-112.0,112,78.93134
-92.0,92,78.942311
-119.0,119,78.956576
-111.0,111,79.028792
-112.0,112,79.043042
-184.0,184,79.06526
-91.0,91,79.076542
-112.0,112,79.441694
-86.0,86,79.452522
-120.0,120,79.467145
-157.0,157,79.48707
-114.0,114,79.501039
-91.0,91,79.511959
-110.0,110,79.525086
-116.0,116,79.539431
-114.0,114,79.552865
-112.0,112,79.565898
-156.0,156,79.584064
-157.0,157,79.603783
-110.0,110,79.617036
-116.0,116,79.630988
-159.0,159,79.650456
-115.0,115,79.6649
-119.0,119,79.67907
-111.0,111,80.001218
-114.0,114,80.015238
-113.0,113,80.028747
-87.0,87,80.039159
-86.0,86,80.049285
-118.0,118,80.064092
-91.0,91,80.075179
-109.0,109,80.088706
-117.0,117,80.103219
-117.0,117,80.117415
-153.0,153,80.136124
-85.0,85,80.146454
-89.0,89,80.157362
-112.0,112,80.171005
-86.0,86,80.181484
-123.0,123,80.196422
-89.0,89,80.207272
-118.0,118,80.221619
-111.0,111,80.235241
-117.0,117,80.556316
-115.0,115,80.570416
-86.0,86,80.580786
-113.0,113,80.594403
-84.0,84,80.604502
-113.0,113,80.618018
-164.0,164,80.637609
-112.0,112,80.650971
-150.0,150,80.668918
-110.0,110,80.682045
-87.0,87,80.69243
-111.0,111,80.705734
-159.0,159,80.724696
-89.0,89,80.735315
-111.0,111,80.7485
-112.0,112,80.761908
-157.0,157,80.780659
-112.0,112,80.794082
-159.0,159,81.115475
-160.0,160,81.135205
-126.0,126,81.150591
-164.0,164,81.170477
-149.0,149,81.188569
-111.0,111,81.202
-149.0,149,81.219986
-117.0,117,81.234396
-115.0,115,81.248367
-150.0,150,81.266471
-165.0,165,81.286429
-155.0,155,81.305154
-96.0,96,81.316757
-113.0,113,81.330434
-122.0,122,81.3451
-160.0,160,81.66683
-158.0,158,81.686535
-148.0,148,81.704794
-152.0,152,81.723196
-145.0,145,81.740628
-152.0,152,81.758884
-154.0,154,81.777328
-151.0,151,81.795435
-85.0,85,81.856627
-154.0,154,81.875897
-146.0,146,81.894027
-116.0,116,81.907915
-86.0,86,81.918676
-165.0,165,81.938578
-153.0,153,82.262486
-84.0,84,82.272893
-146.0,146,82.290669
-150.0,150,82.308799
-145.0,145,82.32626
-154.0,154,82.344901
-147.0,147,82.362845
-109.0,109,82.376741
-113.0,113,82.390565
-109.0,109,82.403802
-151.0,151,82.422184
-162.0,162,82.442208
-149.0,149,82.460275
-150.0,150,82.478868
-116.0,116,82.492915
-85.0,85,82.503375
-166.0,166,82.826954
-119.0,119,82.841417
-153.0,153,82.859924
-118.0,118,82.874195
-149.0,149,82.892156
-84.0,84,82.902478
-162.0,162,82.921809
-153.0,153,82.939848
-84.0,84,82.949766
-156.0,156,82.968109
-115.0,115,82.982452
-162.0,162,83.001858
-150.0,150,83.019595
-141.0,141,83.036146
-161.0,161,83.055083
-158.0,158,83.377732
-85.0,85,83.388338
-84.0,84,83.398732
-153.0,153,83.417309
-110.0,110,83.430657
-119.0,119,83.445094
-147.0,147,83.462767
-155.0,155,83.482007
-94.0,94,83.493649
-114.0,114,83.507625
-149.0,149,83.525622
-151.0,151,83.543715
-115.0,115,83.557505
-152.0,152,83.57578
-144.0,144,83.592922
-152.0,152,83.917077
-113.0,113,83.931033
-160.0,160,83.950293
-114.0,114,83.964002
-89.0,89,83.975223
-154.0,154,83.993999
-113.0,113,84.0072
-114.0,114,84.020829
-111.0,111,84.03449
-156.0,156,84.0534
-146.0,146,84.070269
-113.0,113,84.083392
-90.0,90,84.093881
-117.0,117,84.107857
-112.0,112,84.121375
-115.0,115,84.135198
-111.0,111,84.148659
-118.0,118,84.464837
-111.0,111,84.478865
-111.0,111,84.491985
-158.0,158,84.510531
-152.0,152,84.529083
-165.0,165,84.549203
-110.0,110,84.562836
-111.0,111,84.576376
-116.0,116,84.643322
-115.0,115,84.658283
-116.0,116,84.672486
-112.0,112,84.686307
-116.0,116,84.70042
-111.0,111,84.713663
-153.0,153,84.731971
-88.0,88,84.742417
-151.0,151,84.760494
-114.0,114,85.079306
-158.0,158,85.098899
-116.0,116,85.113119
-88.0,88,85.123878
-167.0,167,85.144314
-118.0,118,85.159485
-115.0,115,85.17356
-112.0,112,85.187138
-120.0,120,85.201621
-124.0,124,85.216612
-114.0,114,85.230496
-87.0,87,85.241085
-153.0,153,85.259697
-113.0,113,85.273408
-149.0,149,85.291438
-115.0,115,85.305465
-113.0,113,85.319353
-155.0,155,85.645168
-114.0,114,85.659156
-164.0,164,85.679234
-112.0,112,85.692871
-88.0,88,85.703612
-114.0,114,85.7174
-110.0,110,85.731322
-117.0,117,85.745734
-155.0,155,85.764487
-114.0,114,85.779336
-113.0,113,85.793308
-111.0,111,85.806767
-152.0,152,85.825246
-172.0,172,85.845646
-111.0,111,85.859246
-172.0,172,86.186674
-147.0,147,86.204638
-158.0,158,86.223717
-145.0,145,86.241165
-155.0,155,86.259692
-115.0,115,86.273455
-158.0,158,86.292216
-85.0,85,86.302473
-153.0,153,86.320819
-114.0,114,86.334455
-164.0,164,86.35399
-86.0,86,86.364284
-155.0,155,86.382763
-112.0,112,86.396082
-146.0,146,86.413434
-116.0,116,86.427312
-112.0,112,86.773627
-154.0,154,86.792337
-147.0,147,86.809949
-92.0,92,86.820929
-112.0,112,86.834838
-116.0,116,86.851196
-156.0,156,86.871981
-110.0,110,86.886154
-112.0,112,86.899519
-175.0,175,86.923102
-115.0,115,86.937256
-83.0,83,86.947425
-89.0,89,86.958241
-150.0,150,86.97708
-87.0,87,86.988308
-154.0,154,87.009576
-118.0,118,87.024761
-152.0,152,87.37062
-94.0,94,87.382055
-96.0,96,87.393749
-122.0,122,87.408404
-168.0,168,87.428532
-120.0,120,87.442984
-146.0,146,87.512347
-114.0,114,87.572109
-153.0,153,87.591488
-112.0,112,87.606053
-122.0,122,87.621471
-117.0,117,87.636235
-147.0,147,87.65425
-174.0,174,87.675449
-113.0,113,87.689247
-150.0,150,88.012368
-115.0,115,88.026651
-118.0,118,88.040772
-118.0,118,88.055036
-116.0,116,88.069028
-115.0,115,88.082786
-115.0,115,88.096508
-86.0,86,88.106626
-113.0,113,88.120125
-113.0,113,88.133878
-114.0,114,88.147612
-113.0,113,88.161811
-112.0,112,88.175438
-118.0,118,88.189707
-115.0,115,88.203494
-114.0,114,88.217055
-119.0,119,88.23143
-115.0,115,88.245331
-116.0,116,88.567015
-114.0,114,88.580968
-114.0,114,88.595255
-115.0,115,88.609501
-112.0,112,88.623295
-113.0,113,88.637781
-111.0,111,88.651923
-119.0,119,88.66666
-113.0,113,88.680342
-88.0,88,88.690837
-113.0,113,88.704235
-113.0,113,88.717583
-117.0,117,88.731958
-112.0,112,88.745621
-115.0,115,88.759724
-122.0,122,88.774773
-115.0,115,88.788803
-122.0,122,88.803574
-111.0,111,89.122761
-115.0,115,89.137018
-112.0,112,89.150369
-111.0,111,89.16355
-116.0,116,89.177267
-117.0,117,89.191446
-112.0,112,89.205031
-112.0,112,89.21859
-116.0,116,89.232605
-112.0,112,89.246114
-117.0,117,89.260153
-115.0,115,89.273948
-114.0,114,89.287663
-116.0,116,89.301624
-112.0,112,89.315093
-199.0,199,89.338972
-114.0,114,89.352668
-114.0,114,89.669585
-116.0,116,89.683889
-110.0,110,89.697228
-114.0,114,89.711341
-200.0,200,89.735531
-110.0,110,89.748964
-113.0,113,89.762664
-114.0,114,89.776432
-112.0,112,89.789996
-114.0,114,89.80372
-115.0,115,89.817675
-114.0,114,89.831455
-115.0,115,89.845272
-112.0,112,89.858684
-117.0,117,89.872687
-116.0,116,89.886578
-116.0,116,89.900419
-121.0,121,89.914903
-162.0,162,90.237095
-114.0,114,90.250984
-115.0,115,90.264943
-159.0,159,90.338453
-153.0,153,90.358552
-112.0,112,90.372516
-112.0,112,90.385856
-121.0,121,90.400588
-163.0,163,90.420545
-113.0,113,90.434501
-113.0,113,90.44821
-112.0,112,90.462339
-113.0,113,90.476318
-111.0,111,90.489909
-111.0,111,90.503401
-115.0,115,90.517357
-113.0,113,90.83691
-114.0,114,90.851494
-114.0,114,90.865313
-88.0,88,90.876545
-116.0,116,90.890701
-113.0,113,90.904174
-116.0,116,90.917839
-111.0,111,90.931564
-111.0,111,90.945099
-113.0,113,90.959085
-114.0,114,90.973178
-115.0,115,90.987718
-112.0,112,91.001429
-173.0,173,91.02259
-113.0,113,91.036373
-112.0,112,91.049976
-124.0,124,91.065027
-114.0,114,91.078637
-169.0,169,91.408087
-115.0,115,91.422256
-162.0,162,91.442167
-114.0,114,91.455557
-111.0,111,91.46887
-112.0,112,91.483241
-164.0,164,91.503423
-113.0,113,91.516752
-158.0,158,91.536123
-113.0,113,91.550438
-111.0,111,91.579993
-161.0,161,91.599989
-111.0,111,91.613981
-112.0,112,91.627652
-113.0,113,91.64159
-114.0,114,91.655953
-113.0,113,91.977559
-182.0,182,91.999566
-112.0,112,92.01308
-114.0,114,92.026836
-112.0,112,92.040256
-112.0,112,92.053837
-115.0,115,92.06766
-111.0,111,92.081003
-114.0,114,92.094745
-113.0,113,92.108373
-189.0,189,92.130968
-112.0,112,92.144435
-110.0,110,92.157694
-116.0,116,92.171597
-113.0,113,92.185183
-114.0,114,92.198804
-115.0,115,92.515363
-112.0,112,92.52919
-112.0,112,92.543039
-116.0,116,92.557148
-113.0,113,92.570788
-164.0,164,92.59096
-115.0,115,92.604998
-115.0,115,92.618948
-112.0,112,92.632447
-112.0,112,92.646056
-111.0,111,92.659722
-113.0,113,92.673452
-114.0,114,92.687117
-112.0,112,92.700613
-114.0,114,92.714427
-112.0,112,92.727919
-114.0,114,92.741746
-114.0,114,92.755462
-163.0,163,93.077351
-110.0,110,93.090627
-111.0,111,93.156453
-112.0,112,93.170962
-114.0,114,93.18498
-111.0,111,93.198635
-109.0,109,93.211928
-91.0,91,93.223066
-114.0,114,93.236933
-110.0,110,93.250301
-114.0,114,93.264132
-113.0,113,93.278404
-113.0,113,93.292253
-111.0,111,93.305821
-112.0,112,93.319314
-164.0,164,93.338936
-90.0,90,93.349688
-114.0,114,93.363251
-121.0,121,93.691838
-111.0,111,93.70553
-110.0,110,93.718979
-115.0,115,93.732862
-111.0,111,93.746357
-118.0,118,93.760647
-114.0,114,93.774394
-111.0,111,93.787844
-113.0,113,93.801444
-116.0,116,93.815335
-114.0,114,93.829647
-121.0,121,93.845442
-168.0,168,93.866329
-112.0,112,93.880073
-112.0,112,93.893552
-112.0,112,93.907304
-112.0,112,93.920919
-163.0,163,94.245117
-116.0,116,94.259671
-113.0,113,94.273665
-112.0,112,94.287445
-96.0,96,94.299099
-114.0,114,94.312945
-108.0,108,94.326027
-164.0,164,94.345863
-107.0,107,94.359177
-110.0,110,94.3726
-111.0,111,94.38585
-119.0,119,94.400357
-112.0,112,94.413588
-126.0,126,94.428387
-116.0,116,94.442399
-116.0,116,94.456241
-117.0,117,94.47002
-112.0,112,94.483732
-157.0,157,94.805562
-111.0,111,94.818789
-112.0,112,94.832121
-113.0,113,94.845566
-178.0,178,94.866667
-112.0,112,94.879942
-115.0,115,94.893528
-124.0,124,94.908277
-149.0,149,94.925981
-118.0,118,94.93992
-155.0,155,94.958218
-115.0,115,94.971765
-116.0,116,94.986726
-111.0,111,94.999991
-114.0,114,95.013359
-83.0,83,95.022997
-111.0,111,95.339932
-155.0,155,95.358949
-110.0,110,95.372285
-111.0,111,95.385715
-171.0,171,95.406308
-112.0,112,95.419882
-109.0,109,95.433047
-112.0,112,95.446546
-89.0,89,95.457226
-174.0,174,95.478469
-159.0,159,95.497735
-153.0,153,95.516188
-114.0,114,95.5299
-116.0,116,95.543888
-157.0,157,95.563146
-110.0,110,95.576568
-110.0,110,96.002095
-115.0,115,96.01732
-152.0,152,96.036662
-157.0,157,96.055971
-111.0,111,96.069538
-111.0,111,96.08295
-88.0,88,96.093837
-114.0,114,96.107942
-171.0,171,96.128898
-115.0,115,96.142795
-114.0,114,96.156629
-111.0,111,96.170048
-103.0,103,96.182502
-113.0,113,96.196083
-168.0,168,96.216399
-115.0,115,96.23021
-115.0,115,96.244032
-153.0,153,96.570895
-168.0,168,96.591663
-114.0,114,96.605815
-174.0,174,96.626669
-111.0,111,96.640342
-86.0,86,96.650896
-117.0,117,96.665121
-112.0,112,96.678796
-96.0,96,96.690485
-111.0,111,96.703873
-111.0,111,96.717315
-156.0,156,96.736158
-114.0,114,96.74998
-155.0,155,96.768825
-117.0,117,96.782887
-117.0,117,96.797071
-87.0,87,97.11356
