#{"t_start": 1780643441.363722, "env_id": "MountainCar-v0"}
r,l,t
-110.0,110,48.031948
-111.0,111,48.045234
-146.0,146,48.36035
-142.0,142,48.377553
-155.0,155,48.396192
-116.0,116,48.41033
-107.0,107,48.423126
-141.0,141,48.440279
-142.0,142,48.457546
-142.0,142,48.474663
-110.0,110,48.487849
-143.0,143,48.505092
-142.0,142,48.521863
-109.0,109,48.534828
-145.0,145,48.552308
-139.0,139,48.569094
-110.0,110,48.582387
-111.0,111,48.895272
-172.0,172,48.916063
-107.0,107,48.928909
-112.0,112,48.942287
-140.0,140,48.959037
-170.0,170,48.979253
-124.0,124,48.994113
-109.0,109,49.007152
-110.0,110,49.020278
-117.0,117,49.034211
-142.0,142,49.051095
-111.0,111,49.064358
-109.0,109,49.077419
-110.0,110,49.090631
-141.0,141,49.107849
-111.0,111,49.16968
-130.0,130,49.48579
-140.0,140,49.502945
-142.0,142,49.519934
-89.0,89,49.530569
-111.0,111,49.543816
-137.0,137,49.560533
-142.0,142,49.577652
-108.0,108,49.590622
-141.0,141,49.607552
-142.0,142,49.62461
-143.0,143,49.641776
-117.0,117,49.65579
-148.0,148,49.673491
-106.0,106,49.686204
-158.0,158,49.705077
-141.0,141,49.721894
-110.0,110,50.033091
-141.0,141,50.049943
-111.0,111,50.063575
-194.0,194,50.086842
-110.0,110,50.099914
-137.0,137,50.116586
-200.0,200,50.140596
-109.0,109,50.153754
-114.0,114,50.167353
-109.0,109,50.180389
-109.0,109,50.193472
-111.0,111,50.206832
-106.0,106,50.21947
-110.0,110,50.232555
-111.0,111,50.245995
-111.0,111,50.260784
-112.0,112,50.274518
-140.0,140,50.591368
-109.0,109,50.604387
-109.0,109,50.617419
-108.0,108,50.630308
-108.0,108,50.643598
-143.0,143,50.66086
-111.0,111,50.674282
-110.0,110,50.687476
-114.0,114,50.701151
-113.0,113,50.714678
-141.0,141,50.731479
-155.0,155,50.749977
-110.0,110,50.763055
-108.0,108,50.775996
-111.0,111,50.789264
-109.0,109,50.802297
-196.0,196,51.124563
-154.0,154,51.143082
-111.0,111,51.156332
-119.0,119,51.170524
-142.0,142,51.187417
-111.0,111,51.200626
-174.0,174,51.221262
-111.0,111,51.234493
-108.0,108,51.247347
-109.0,109,51.260266
-107.0,107,51.272992
-112.0,112,51.286223
-140.0,140,51.302691
-152.0,152,51.320671
-181.0,181,51.341935
-139.0,139,51.358727
-168.0,168,51.676789
-110.0,110,51.690436
-139.0,139,51.707457
-109.0,109,51.720629
-109.0,109,51.73379
-109.0,109,51.746971
-109.0,109,51.76012
-114.0,114,51.773812
-113.0,113,51.787392
-106.0,106,51.800164
-109.0,109,51.813254
-107.0,107,51.82611
-141.0,141,51.843058
-165.0,165,51.913801
-138.0,138,51.931049
-145.0,145,51.948774
-106.0,106,51.9617
-109.0,109,52.278891
-118.0,118,52.293193
-108.0,108,52.306182
-111.0,111,52.319443
-147.0,147,52.336955
-140.0,140,52.353633
-142.0,142,52.371431
-110.0,110,52.384733
-116.0,116,52.398637
-112.0,112,52.412548
-149.0,149,52.430532
-107.0,107,52.443379
-148.0,148,52.461133
-112.0,112,52.474571
-107.0,107,52.487532
-151.0,151,52.505775
-109.0,109,52.817169
-109.0,109,52.830262
-111.0,111,52.843446
-160.0,160,52.862722
-105.0,105,52.8752
-108.0,108,52.888041
-111.0,111,52.901268
-109.0,109,52.914578
-150.0,150,52.932592
-109.0,109,52.945669
-112.0,112,52.959018
-112.0,112,52.972373
-109.0,109,52.98536
-155.0,155,53.00388
-148.0,148,53.021592
-110.0,110,53.034721
-108.0,108,53.047594
-109.0,109,53.35884
-121.0,121,53.373543
-110.0,110,53.386696
-94.0,94,53.398026
-145.0,145,53.41533
-109.0,109,53.428232
-147.0,147,53.445718
-110.0,110,53.458736
-147.0,147,53.47614
-108.0,108,53.488931
-107.0,107,53.501553
-111.0,111,53.514648
-110.0,110,53.527682
-128.0,128,53.542764
-108.0,108,53.555557
-145.0,145,53.572677
-110.0,110,53.585661
-112.0,112,53.896625
-107.0,107,53.909801
-102.0,102,53.922197
-112.0,112,53.93594
-111.0,111,53.949384
-112.0,112,53.962745
-115.0,115,53.976498
-109.0,109,53.989555
-110.0,110,54.002708
-112.0,112,54.016097
-107.0,107,54.028877
-111.0,111,54.042124
-110.0,110,54.05526
-109.0,109,54.068275
-140.0,140,54.084951
-110.0,110,54.098108
-112.0,112,54.111522
-110.0,110,54.124631
-110.0,110,54.137724
-109.0,109,54.448739
-89.0,89,54.459717
-91.0,91,54.470684
-112.0,112,54.484074
-109.0,109,54.497151
-106.0,106,54.509981
-111.0,111,54.523335
-97.0,97,54.534951
-107.0,107,54.547719
-107.0,107,54.560419
-108.0,108,54.573344
-111.0,111,54.586551
-106.0,106,54.599048
-108.0,108,54.659391
-164.0,164,54.679377
-111.0,111,54.692774
-151.0,151,54.710857
-106.0,106,54.723681
-112.0,112,55.035903
-112.0,112,55.049517
-144.0,144,55.066876
-151.0,151,55.0852
-138.0,138,55.101735
-144.0,144,55.118743
-174.0,174,55.139231
-109.0,109,55.152072
-89.0,89,55.162555
-109.0,109,55.175357
-93.0,93,55.18628
-110.0,110,55.19917
-110.0,110,55.212077
-147.0,147,55.229388
-114.0,114,55.242757
-145.0,145,55.259855
-92.0,92,55.270647
-141.0,141,55.585815
-112.0,112,55.599294
-140.0,140,55.616175
-108.0,108,55.62915
-111.0,111,55.642433
-142.0,142,55.659378
-153.0,153,55.677673
-110.0,110,55.690793
-97.0,97,55.702452
-108.0,108,55.715281
-86.0,86,55.725554
-106.0,106,55.738251
-141.0,141,55.755104
-108.0,108,55.767934
-111.0,111,55.781095
-108.0,108,55.793987
-146.0,146,55.811384
-114.0,114,56.123449
-111.0,111,56.136787
-150.0,150,56.196162
-110.0,110,56.210272
-84.0,84,56.220582
-159.0,159,56.239777
-111.0,111,56.253138
-86.0,86,56.263454
-105.0,105,56.276074
-87.0,87,56.286483
-108.0,108,56.299378
-109.0,109,56.312487
-105.0,105,56.325036
-110.0,110,56.338213
-110.0,110,56.351334
-86.0,86,56.362283
-149.0,149,56.380241
-108.0,108,56.393175
-111.0,111,56.705867
-113.0,113,56.719684
-141.0,141,56.736693
-109.0,109,56.750905
-113.0,113,56.764472
-149.0,149,56.782266
-90.0,90,56.793059
-108.0,108,56.805968
-110.0,110,56.819079
-107.0,107,56.831783
-105.0,105,56.844277
-112.0,112,56.858086
-85.0,85,56.86858
-150.0,150,56.886721
-103.0,103,56.899143
-107.0,107,56.912058
-108.0,108,56.925095
-110.0,110,56.938285
-91.0,91,56.949317
-105.0,105,57.266437
-158.0,158,57.285506
-87.0,87,57.295958
-108.0,108,57.308931
-151.0,151,57.326999
-109.0,109,57.340008
-114.0,114,57.353546
-113.0,113,57.367379
-156.0,156,57.38656
-110.0,110,57.446274
-110.0,110,57.459845
-110.0,110,57.473192
-110.0,110,57.486449
-85.0,85,57.496668
-109.0,109,57.509827
-110.0,110,57.522967
-146.0,146,57.541003
-105.0,105,57.853702
-110.0,110,57.867324
-108.0,108,57.88021
-112.0,112,57.893525
-93.0,93,57.904813
-84.0,84,57.914987
-95.0,95,57.926372
-145.0,145,57.94368
-145.0,145,57.961004
-110.0,110,57.974111
-111.0,111,57.987288
-111.0,111,58.000411
-154.0,154,58.018623
-113.0,113,58.031979
-87.0,87,58.04227
-107.0,107,58.054892
-146.0,146,58.072189
-109.0,109,58.085231
-89.0,89,58.393746
-110.0,110,58.407235
-110.0,110,58.420506
-150.0,150,58.438643
-107.0,107,58.451568
-148.0,148,58.469338
-120.0,120,58.483721
-154.0,154,58.502256
-107.0,107,58.515086
-110.0,110,58.528298
-166.0,166,58.548174
-145.0,145,58.56554
-146.0,146,58.582964
-111.0,111,58.59652
-105.0,105,58.608938
-88.0,88,58.619396
-142.0,142,58.636099
-156.0,156,58.954316
-109.0,109,58.967411
-90.0,90,58.978136
-121.0,121,58.992516
-106.0,106,59.005086
-153.0,153,59.023491
-86.0,86,59.033835
-155.0,155,59.052395
-115.0,115,59.066069
-148.0,148,59.083765
-170.0,170,59.103986
-108.0,108,59.116797
-114.0,114,59.130701
-133.0,133,59.146451
-112.0,112,59.159673
-137.0,137,59.1758
-89.0,89,59.485422
-112.0,112,59.499091
-109.0,109,59.512141
-108.0,108,59.525087
-107.0,107,59.538092
-142.0,142,59.555216
-114.0,114,59.568924
-85.0,85,59.579131
-185.0,185,59.601287
-106.0,106,59.613947
-89.0,89,59.62456
-107.0,107,59.637383
-112.0,112,59.650777
-145.0,145,59.668086
-107.0,107,59.680888
-109.0,109,59.693841
-111.0,111,59.707128
-148.0,148,59.724707
-110.0,110,60.036904
-114.0,114,60.050576
-107.0,107,60.063842
-109.0,109,60.077032
-110.0,110,60.090324
-106.0,106,60.103095
-109.0,109,60.116252
-147.0,147,60.181368
-146.0,146,60.199626
-113.0,113,60.213636
-87.0,87,60.224647
-111.0,111,60.238177
-153.0,153,60.256536
-109.0,109,60.269795
-140.0,140,60.286698
-109.0,109,60.299801
-108.0,108,60.31276
-110.0,110,60.624862
-140.0,140,60.641682
-85.0,85,60.65187
-83.0,83,60.661843
-111.0,111,60.675046
-94.0,94,60.686193
-110.0,110,60.699302
-106.0,106,60.712008
-109.0,109,60.72493
-110.0,110,60.738012
-110.0,110,60.751078
-107.0,107,60.763836
-109.0,109,60.776777
-109.0,109,60.78973
-112.0,112,60.802979
-136.0,136,60.819081
-111.0,111,60.832254
-152.0,152,60.85017
-109.0,109,60.863703
-107.0,107,61.176009
-147.0,147,61.193685
-110.0,110,61.206898
-104.0,104,61.21933
-108.0,108,61.232164
-108.0,108,61.244974
-84.0,84,61.254922
-95.0,95,61.266246
-111.0,111,61.279452
-115.0,115,61.29309
-118.0,118,61.30715
-147.0,147,61.324494
-151.0,151,61.342345
-110.0,110,61.355426
-109.0,109,61.369373
-107.0,107,61.382555
-178.0,178,61.404122
-148.0,148,61.720562
-107.0,107,61.733461
-110.0,110,61.746629
-144.0,144,61.763725
-108.0,108,61.77651
-86.0,86,61.786693
-109.0,109,61.79959
-148.0,148,61.81709
-109.0,109,61.829945
-113.0,113,61.843284
-86.0,86,61.853467
-150.0,150,61.872184
-110.0,110,61.885231
-144.0,144,61.902153
-88.0,88,61.912454
-109.0,109,61.92565
-107.0,107,61.938542
-117.0,117,61.952451
-109.0,109,62.269639
-111.0,111,62.282984
-108.0,108,62.295968
-136.0,136,62.312236
-143.0,143,62.329288
-108.0,108,62.342207
-143.0,143,62.35956
-85.0,85,62.37003
-105.0,105,62.382779
-83.0,83,62.392877
-91.0,91,62.403839
-127.0,127,62.419082
-110.0,110,62.432232
-107.0,107,62.445446
-147.0,147,62.463152
-145.0,145,62.480556
-140.0,140,62.497322
-110.0,110,62.808462
-146.0,146,62.826025
-110.0,110,62.839245
-113.0,113,62.85276
-147.0,147,62.871121
-87.0,87,62.926594
-110.0,110,62.940812
-111.0,111,62.954236
-148.0,148,62.972062
-145.0,145,62.989652
-107.0,107,63.002522
-114.0,114,63.016325
-111.0,111,63.029674
-118.0,118,63.04371
-87.0,87,63.054144
-121.0,121,63.068536
-143.0,143,63.085639
-113.0,113,63.400745
-109.0,109,63.41402
-110.0,110,63.427276
-146.0,146,63.444793
-142.0,142,63.462176
-145.0,145,63.479651
-111.0,111,63.493032
-120.0,120,63.507459
-150.0,150,63.5254
-110.0,110,63.538542
-109.0,109,63.551642
-112.0,112,63.565085
-109.0,109,63.578628
-89.0,89,63.589392
-110.0,110,63.602608
-114.0,114,63.616308
-85.0,85,63.626514
-86.0,86,63.636874
-86.0,86,63.945876
-146.0,146,63.96358
-90.0,90,63.974682
-148.0,148,63.992627
-152.0,152,64.01093
-111.0,111,64.024396
-85.0,85,64.034816
-102.0,102,64.047323
-139.0,139,64.064098
-112.0,112,64.077642
-111.0,111,64.09115
-111.0,111,64.104497
-113.0,113,64.118127
-148.0,148,64.136028
-115.0,115,64.149925
-151.0,151,64.16846
-111.0,111,64.181721
-111.0,111,64.495193
-145.0,145,64.512974
-111.0,111,64.526296
-136.0,136,64.54257
-93.0,93,64.553726
-142.0,142,64.570655
-152.0,152,64.588787
-117.0,117,64.602739
-138.0,138,64.619237
-88.0,88,64.629743
-94.0,94,64.640974
-149.0,149,64.658636
-133.0,133,64.67446
-108.0,108,64.687653
-111.0,111,64.701149
-109.0,109,64.714217
-112.0,112,64.727557
-108.0,108,65.038411
-144.0,144,65.055677
-112.0,112,65.069077
-108.0,108,65.081916
-105.0,105,65.094488
-107.0,107,65.107144
-85.0,85,65.117247
-109.0,109,65.130607
-151.0,151,65.148739
-108.0,108,65.161647
-113.0,113,65.175481
-105.0,105,65.1882
-112.0,112,65.201607
-127.0,127,65.216652
-110.0,110,65.229727
-106.0,106,65.24226
-112.0,112,65.255521
-107.0,107,65.26845
-108.0,108,65.589911
-88.0,88,65.600753
-128.0,128,65.616576
-103.0,103,65.629067
-147.0,147,65.694483
-158.0,158,65.713835
-110.0,110,65.727123
-107.0,107,65.739991
-95.0,95,65.751437
-113.0,113,65.76493
-138.0,138,65.781906
-109.0,109,65.795145
-97.0,97,65.806792
-108.0,108,65.819803
-155.0,155,65.838637
-98.0,98,65.850576
-112.0,112,65.864439
-105.0,105,65.877468
-109.0,109,66.191021
-87.0,87,66.201583
-154.0,154,66.219966
-109.0,109,66.23299
-106.0,106,66.245581
-139.0,139,66.262067
-106.0,106,66.274663
-110.0,110,66.287748
-107.0,107,66.300506
-111.0,111,66.3137
-106.0,106,66.326266
-111.0,111,66.339429
-113.0,113,66.352834
-107.0,107,66.366103
-109.0,109,66.37925
-112.0,112,66.392639
-111.0,111,66.405823
-127.0,127,66.42092
-108.0,108,66.777794
-114.0,114,66.791585
-85.0,85,66.801751
-143.0,143,66.818761
-112.0,112,66.832077
-114.0,114,66.84556
-147.0,147,66.863675
-90.0,90,66.875089
-89.0,89,66.8859
-85.0,85,66.896171
-111.0,111,66.909562
-93.0,93,66.920987
-135.0,135,66.937519
-112.0,112,66.951096
-106.0,106,66.96383
-91.0,91,66.974679
-115.0,115,66.988455
-112.0,112,67.001824
-113.0,113,67.015279
-119.0,119,67.333209
-139.0,139,67.349839
-95.0,95,67.361739
-144.0,144,67.379478
-115.0,115,67.39329
-111.0,111,67.406594
-111.0,111,67.419824
-148.0,148,67.437478
-110.0,110,67.450743
-94.0,94,67.461999
-112.0,112,67.475354
-84.0,84,67.485452
-117.0,117,67.499432
-109.0,109,67.512483
-144.0,144,67.529631
-114.0,114,67.54318
-113.0,113,67.556663
-138.0,138,67.87261
-111.0,111,67.886343
-120.0,120,67.900854
-177.0,177,67.922213
-85.0,85,67.932449
-110.0,110,67.945728
-106.0,106,67.958496
-142.0,142,67.975598
-108.0,108,67.988587
-155.0,155,68.007236
-83.0,83,68.017199
-108.0,108,68.030208
-111.0,111,68.043519
-110.0,110,68.056724
-112.0,112,68.070125
-84.0,84,68.080202
-141.0,141,68.097129
-142.0,142,68.114193
-86.0,86,68.42318
-112.0,112,68.485918
-142.0,142,68.50418
-106.0,106,68.517154
-142.0,142,68.534625
-108.0,108,68.547673
-109.0,109,68.56097
-158.0,158,68.580064
-164.0,164,68.599825
-105.0,105,68.612438
-147.0,147,68.629987
-110.0,110,68.643176
-108.0,108,68.656359
-109.0,109,68.669754
-112.0,112,68.683414
-110.0,110,68.696832
-110.0,110,68.710131
-111.0,111,69.022377
-108.0,108,69.035523
-106.0,106,69.04822
-151.0,151,69.066126
-107.0,107,69.078929
-108.0,108,69.09175
-112.0,112,69.105037
-97.0,97,69.116642
-105.0,105,69.129572
-91.0,91,69.140553
-107.0,107,69.153421
-142.0,142,69.17045
-84.0,84,69.180565
-109.0,109,69.193626
-93.0,93,69.204808
-143.0,143,69.221938
-145.0,145,69.239187
-86.0,86,69.249512
-115.0,115,69.561259
-108.0,108,69.57447
-183.0,183,69.596355
-106.0,106,69.609038
-107.0,107,69.621749
-107.0,107,69.634615
-106.0,106,69.647421
-107.0,107,69.660214
-85.0,85,69.670377
-85.0,85,69.680515
-107.0,107,69.693299
-159.0,159,69.71226
-110.0,110,69.725376
-143.0,143,69.742355
-163.0,163,69.761694
-141.0,141,69.77849
-109.0,109,69.791369
-132.0,132,70.105035
-107.0,107,70.118021
-109.0,109,70.131009
-139.0,139,70.147512
-108.0,108,70.160366
-108.0,108,70.173339
-104.0,104,70.185844
-123.0,123,70.200501
-94.0,94,70.21172
-110.0,110,70.224843
-107.0,107,70.237559
-105.0,105,70.250014
-91.0,91,70.260776
-107.0,107,70.273491
-108.0,108,70.286303
-108.0,108,70.299154
-110.0,110,70.312213
-137.0,137,70.328428
-108.0,108,70.341207
-109.0,109,70.649838
-146.0,146,70.667917
-108.0,108,70.680964
-110.0,110,70.694476
-110.0,110,70.707723
-104.0,104,70.720198
-120.0,120,70.734502
-111.0,111,70.747758
-107.0,107,70.76046
-109.0,109,70.77344
-113.0,113,70.786922
-109.0,109,70.799866
-106.0,106,70.812471
-87.0,87,70.822829
-177.0,177,70.843834
-110.0,110,70.857149
-117.0,117,70.871282
-89.0,89,70.931867
-105.0,105,71.240759
-108.0,108,71.253833
-143.0,143,71.271159
-106.0,106,71.28392
-110.0,110,71.297153
-109.0,109,71.310211
-108.0,108,71.32324
-89.0,89,71.333984
-110.0,110,71.347209
-173.0,173,71.36863
-107.0,107,71.381555
-112.0,112,71.394996
-107.0,107,71.40817
-107.0,107,71.421107
-107.0,107,71.433948
-92.0,92,71.445012
-108.0,108,71.457933
-105.0,105,71.471183
-86.0,86,71.793441
-109.0,109,71.806825
-111.0,111,71.820216
-104.0,104,71.832738
-93.0,93,71.843895
-84.0,84,71.853985
-113.0,113,71.868338
-110.0,110,71.881853
-109.0,109,71.89516
-108.0,108,71.908481
-109.0,109,71.921627
-113.0,113,71.935358
-143.0,143,71.952513
-86.0,86,71.962848
-113.0,113,71.976492
-111.0,111,71.989928
-105.0,105,72.002578
-109.0,109,72.015713
-90.0,90,72.026597
-85.0,85,72.037259
-117.0,117,72.353428
-105.0,105,72.366447
-108.0,108,72.379614
-112.0,112,72.39307
-111.0,111,72.406581
-87.0,87,72.417085
-141.0,141,72.434123
-112.0,112,72.447563
-110.0,110,72.460732
-108.0,108,72.473609
-140.0,140,72.490394
-120.0,120,72.505162
-115.0,115,72.519224
-109.0,109,72.532462
-142.0,142,72.549658
-107.0,107,72.56259
-140.0,140,72.579444
-133.0,133,72.893284
-109.0,109,72.906482
-140.0,140,72.923237
-111.0,111,72.936698
-111.0,111,72.949931
-169.0,169,72.970018
-109.0,109,72.982939
-109.0,109,72.996373
-92.0,92,73.007468
-114.0,114,73.0211
-111.0,111,73.034424
-109.0,109,73.047388
-105.0,105,73.059824
-108.0,108,73.072538
-109.0,109,73.085409
-107.0,107,73.098062
-98.0,98,73.109646
-108.0,108,73.122407
-108.0,108,73.432812
-111.0,111,73.446256
-141.0,141,73.463057
-108.0,108,73.475932
-111.0,111,73.48922
-95.0,95,73.500506
-109.0,109,73.513473
-112.0,112,73.526817
-110.0,110,73.539915
-140.0,140,73.556655
-107.0,107,73.569339
-108.0,108,73.582128
-107.0,107,73.594848
-111.0,111,73.607987
-107.0,107,73.620716
-107.0,107,73.633395
-111.0,111,73.697062
-150.0,150,73.715418
-110.0,110,74.028949
-114.0,114,74.043133
-109.0,109,74.056228
-109.0,109,74.06923
-105.0,105,74.081745
-94.0,94,74.093156
-165.0,165,74.113044
-108.0,108,74.126014
-165.0,165,74.145744
-107.0,107,74.158478
-140.0,140,74.175173
-110.0,110,74.188377
-107.0,107,74.20123
-133.0,133,74.217113
-106.0,106,74.229683
-153.0,153,74.247806
-111.0,111,74.260917
-110.0,110,74.572206
-109.0,109,74.58545
-110.0,110,74.598698
-141.0,141,74.61564
-140.0,140,74.632076
-108.0,108,74.644668
-198.0,198,74.667714
-142.0,142,74.684238
-109.0,109,74.696968
-109.0,109,74.709752
-109.0,109,74.722422
-114.0,114,74.735692
-111.0,111,74.748681
-109.0,109,74.761393
-115.0,115,74.774835
-108.0,108,74.787397
-145.0,145,74.804333
-111.0,111,75.11564
-164.0,164,75.13542
-162.0,162,75.154619
-138.0,138,75.170942
-111.0,111,75.183996
-107.0,107,75.196596
-110.0,110,75.209494
-111.0,111,75.222533
-111.0,111,75.235522
-112.0,112,75.248584
-109.0,109,75.261344
-108.0,108,75.27396
-109.0,109,75.286771
-141.0,141,75.303243
-110.0,110,75.316095
-108.0,108,75.328755
-107.0,107,75.342255
-107.0,107,75.657718
-110.0,110,75.671012
-166.0,166,75.690912
-108.0,108,75.703898
-111.0,111,75.717206
-158.0,158,75.736051
-111.0,111,75.749303
-112.0,112,75.762631
-109.0,109,75.775569
-109.0,109,75.788536
-166.0,166,75.808177
-166.0,166,75.827853
-112.0,112,75.841125
-109.0,109,75.854123
-111.0,111,75.868469
-108.0,108,75.881933
-112.0,112,75.895283
-123.0,123,76.207732
-156.0,156,76.226459
-108.0,108,76.23938
-114.0,114,76.253021
-115.0,115,76.266734
-111.0,111,76.279905
-109.0,109,76.29281
-107.0,107,76.305511
-108.0,108,76.31831
-110.0,110,76.331312
-113.0,113,76.344728
-110.0,110,76.358148
-108.0,108,76.371428
-108.0,108,76.435518
-108.0,108,76.448737
-110.0,110,76.462204
-110.0,110,76.475572
-111.0,111,76.489005
-162.0,162,76.807424
-109.0,109,76.820599
-142.0,142,76.863529
-146.0,146,76.894538
-140.0,140,76.911595
-107.0,107,76.924739
-108.0,108,76.937861
-109.0,109,76.951041
-109.0,109,76.964193
-112.0,112,76.977665
-109.0,109,76.990798
-127.0,127,77.006113
-94.0,94,77.017493
-141.0,141,77.034779
-108.0,108,77.048418
-134.0,134,77.064826
-107.0,107,77.078023
-111.0,111,77.391819
-106.0,106,77.404468
-154.0,154,77.422739
-109.0,109,77.43567
-107.0,107,77.448359
-102.0,102,77.460933
-111.0,111,77.474245
-111.0,111,77.487405
-110.0,110,77.500533
-108.0,108,77.513474
-111.0,111,77.526688
-143.0,143,77.543757
-107.0,107,77.556488
-109.0,109,77.56945
-119.0,119,77.583546
-111.0,111,77.596681
-109.0,109,77.609608
-107.0,107,77.622249
-108.0,108,77.934732
-112.0,112,77.948509
-110.0,110,77.961802
-107.0,107,77.974693
-138.0,138,77.991421
-96.0,96,78.002995
-109.0,109,78.01607
-110.0,110,78.029207
-110.0,110,78.042379
-144.0,144,78.05959
-144.0,144,78.076718
-113.0,113,78.090147
-140.0,140,78.106825
-162.0,162,78.126101
-137.0,137,78.142473
-112.0,112,78.155837
-112.0,112,78.169205
-113.0,113,78.480516
-114.0,114,78.494284
-143.0,143,78.511431
-109.0,109,78.524456
-109.0,109,78.537464
-171.0,171,78.557847
-110.0,110,78.570941
-112.0,112,78.584331
-109.0,109,78.597316
-107.0,107,78.610064
-92.0,92,78.621075
-111.0,111,78.634252
-93.0,93,78.64529
-147.0,147,78.663392
-142.0,142,78.680379
-134.0,134,78.696349
-111.0,111,78.709623
-105.0,105,79.020254
-141.0,141,79.037451
-107.0,107,79.050326
-105.0,105,79.062836
-94.0,94,79.073988
-161.0,161,79.093033
-111.0,111,79.106265
-91.0,91,79.117011
-111.0,111,79.130144
-98.0,98,79.141695
-112.0,112,79.15492
-109.0,109,79.218611
-152.0,152,79.237072
-105.0,105,79.249595
-85.0,85,79.259685
-88.0,88,79.27023
-112.0,112,79.283626
-92.0,92,79.294722
-149.0,149,79.612279
-138.0,138,79.629103
-110.0,110,79.642308
-135.0,135,79.6585
-85.0,85,79.668693
-146.0,146,79.68617
-109.0,109,79.699252
-110.0,110,79.712547
-83.0,83,79.722453
-137.0,137,79.738824
-109.0,109,79.751794
-110.0,110,79.764941
-142.0,142,79.78187
-106.0,106,79.794476
-110.0,110,79.807587
-113.0,113,79.821021
-87.0,87,79.831454
-111.0,111,79.844596
-110.0,110,80.156498
-112.0,112,80.169935
-108.0,108,80.182827
-107.0,107,80.195549
-108.0,108,80.208429
-110.0,110,80.221513
-144.0,144,80.238459
-108.0,108,80.251202
-140.0,140,80.26771
-140.0,140,80.284279
-106.0,106,80.296865
-107.0,107,80.309532
-89.0,89,80.320037
-109.0,109,80.332911
-108.0,108,80.345632
-105.0,105,80.358448
-112.0,112,80.372309
-141.0,141,80.389343
-170.0,170,80.707901
-105.0,105,80.720627
-108.0,108,80.733688
-109.0,109,80.746716
-148.0,148,80.764394
-107.0,107,80.777148
-144.0,144,80.794365
-138.0,138,80.810785
-109.0,109,80.823797
-108.0,108,80.836729
-105.0,105,80.849209
-104.0,104,80.862119
-84.0,84,80.872393
-145.0,145,80.889718
-90.0,90,80.900475
-105.0,105,80.913058
-136.0,136,80.929388
-111.0,111,81.240378
-146.0,146,81.257921
-89.0,89,81.268604
-86.0,86,81.278861
-109.0,109,81.291809
-108.0,108,81.304613
-111.0,111,81.317766
-104.0,104,81.330115
-110.0,110,81.343199
-109.0,109,81.356235
-115.0,115,81.370533
-96.0,96,81.381962
-111.0,111,81.395216
-138.0,138,81.412208
-91.0,91,81.423271
-110.0,110,81.436576
-84.0,84,81.4467
-143.0,143,81.464214
-165.0,165,81.782395
-106.0,106,81.795298
-106.0,106,81.808007
-147.0,147,81.825621
-106.0,106,81.838381
-84.0,84,81.848462
-108.0,108,81.861851
-142.0,142,81.878917
-144.0,144,81.896171
-114.0,114,81.957331
-108.0,108,81.97067
-92.0,92,81.981776
-87.0,87,81.992418
-107.0,107,82.005307
-109.0,109,82.018551
-108.0,108,82.031701
-103.0,103,82.045164
-104.0,104,82.05828
-114.0,114,82.07247
-109.0,109,82.384973
-113.0,113,82.398725
-142.0,142,82.415762
-86.0,86,82.426335
-105.0,105,82.439021
-90.0,90,82.44983
-112.0,112,82.46325
-111.0,111,82.476489
-108.0,108,82.489455
-110.0,110,82.502878
-106.0,106,82.51578
-108.0,108,82.528719
-142.0,142,82.545763
-144.0,144,82.563017
-151.0,151,82.58108
-109.0,109,82.59455
-110.0,110,82.607881
-112.0,112,82.621304
-124.0,124,82.941529
-110.0,110,82.954786
-107.0,107,82.967592
-88.0,88,82.97813
-114.0,114,82.991757
-110.0,110,83.004822
-114.0,114,83.018402
-144.0,144,83.035542
-145.0,145,83.052873
-110.0,110,83.06595
-146.0,146,83.083319
-110.0,110,83.09641
-107.0,107,83.109173
-161.0,161,83.128233
-111.0,111,83.14146
-145.0,145,83.15877
-145.0,145,83.474871
-108.0,108,83.488402
-108.0,108,83.501517
-145.0,145,83.518816
-106.0,106,83.531438
-156.0,156,83.550464
-122.0,122,83.565018
-164.0,164,83.584857
-108.0,108,83.597832
-105.0,105,83.610485
-88.0,88,83.62109
-107.0,107,83.633824
-109.0,109,83.647373
-149.0,149,83.66525
-101.0,101,83.677396
-107.0,107,83.69024
-174.0,174,83.711032
-108.0,108,84.023747
-108.0,108,84.03693
-105.0,105,84.049683
-112.0,112,84.063125
-98.0,98,84.074907
-108.0,108,84.087911
-92.0,92,84.098936
-107.0,107,84.111794
-107.0,107,84.124566
-108.0,108,84.137456
-146.0,146,84.154883
-108.0,108,84.167749
-143.0,143,84.184806
-108.0,108,84.197706
-108.0,108,84.210664
-108.0,108,84.223559
-164.0,164,84.243099
-138.0,138,84.259558
-106.0,106,84.570452
-88.0,88,84.581108
-146.0,146,84.598568
-110.0,110,84.611699
-136.0,136,84.627853
-112.0,112,84.641141
-110.0,110,84.704723
-112.0,112,84.719049
-109.0,109,84.732236
-128.0,128,84.74768
-109.0,109,84.760854
-107.0,107,84.773709
-111.0,111,84.787041
-109.0,109,84.800285
-109.0,109,84.813765
-102.0,102,84.826045
-110.0,110,84.839184
-109.0,109,84.852187
-104.0,104,85.164148
-109.0,109,85.177476
-107.0,107,85.190448
-107.0,107,85.20333
-125.0,125,85.21833
-128.0,128,85.23365
-130.0,130,85.249228
-147.0,147,85.266819
-144.0,144,85.284034
